Nr.,Njësitë,AKP ID,Çmimi më i Lartë,Ofertuesi_1,Çmimi_1,Ofertuesi_2,Çmimi_2,Ofertuesi_3,Çmimi_3,source_file,page_number,Zyret Regjionale
107,Njësia nr.107: NSH Zadruga Shtërpce - Prona në Biti e Epërme 10,GJI033,18123.0,L90,18123.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
108,Njësia nr.108: NSH NB Mirusha - Prona në Turjakë 1,PRZ008,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
109,Njësia nr.109: NSH NB Mirusha - Prona në Turjakë 2,PRZ008,3500.0,L46,3500.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
110,Njësia nr.110: NSH NB Mirusha - Prona në Turjakë 3,PRZ008,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
111,Njësia nr.111: NSH NB Mirusha - Prona në Turjakë 4,PRZ008,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
112,Njësia nr.112: NBI Rahoveci – Prona në Opterushë 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
113,Njësia nr.113: NSH Zadruga Shtrpce - Tokë bujqësore në Sevce 6,GJI033,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
114,Njësia nr.114: NBI Rahoveci – Prona në Retijë 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
115,Njësia nr.115: NBI Rahoveci – Prona në Retijë 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
116,Njësia nr.116: NBI Rahoveci – Prona në Retijë 7,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
117,Njësia nr.117: NSH Zadruga Shtërpce - Tokë bujqësore në Biti e Epërme 3,GJI033,8920.0,L01,8920.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
118,Njësia nr.118: NSH Zadruga Shtërpce - Tokë bujqësore në Biti e Epërme 5,GJI033,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
119,Njësia nr.119: NBI Suhareka Toka bujqësore Gjinoc 5,PRZ006,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
120,Njësia nr.120: NBI Rahoveci - Prona në Opterushë 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
121,Njësia nr.121: NBI Rahoveci – Prona në Opterushë 5,PRZ011,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
122,Njësia nr.122: NBI Suhareka Toka bujqësore në Gjinoc 2,PRZ006,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
123,Njësia nr.123: NB Mirusha -Prona në Damanek,PRZ008,0.0,0,0.0,0,0.0,0,0.0,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
SHUMA TOTALE E PRANUAR NGA OFERTUESIT MË TË LARTË,,,4864330.0,,,,,,,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
TOTALI I OFERTAVE TE PRANUARA,,,119.0,,,,,,,299178E0-7E97-4E11-9142-935FAFA629F9.pdf,3,
1,Njësia nr.01: Pasuria Bujqësore Toka në Bablak (Lot A),GJI011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
2,Njësia nr.02: Plantacioni Toka në Kosinë (Lot A),GJI012,38700.0,L42,38700.0,L45,15317.0,L44,PARSE_ERROR: REF RET 8.6 (could not convert string to float: 'REF RET 8.6'),1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
3,Njësia nr.03: Morava Partesh Toka në Cërnicë (Lot A),GJI018,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
4,Njësia nr.04: Agromorava Toka në Sadovinë e Çerkezve (Lot A),GJI035,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
5,Njësia nr.05: Agromorava Toka në Sadovinë e Çerkezve (Lot B),GJI035,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
6,Njësia nr.06: Agromorava Toka në Tërstenik (Lot A),GJI035,0.0,€0,0.0,€0,0.0,€0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
7,Njësia nr.07: Morava e Binçës Vetura Mercedes,GJI037,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
8,Njësia nr.08: Kualiteti Lokali në Gjilan,GJI005,46000.0,L58,46000.0,L39,35000.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
9,Njësia nr.09: Pasuria Bujqësore Toka në Kosinë (Lot B),GJI011,7111.0,L67,7111.0,L14,7098.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
10,Njësia nr.11: NTSh Sharr Depoja në Kaçanik,GJI105,51200.0,L64,51200.0,L29,35555.0,L60,11359.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
11,Njësia nr.12: Agrokultura Toka në Gjilan (Lot J),GJI004,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
12,Njësia nr.13: Pasuria Bujqësore Toka në Rahovicë (Lot C),GJI011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
13,Njësia nr.14: KB Zhegra Toka në Lladovë (Lot B),GJI024,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
14,Njësia nr.15: Agromorava Toka në Gushicë (Lot A),GJI035,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
15,Njësia nr.16: Agrokultura Toka në Gjilan (Lot M),GJI004,24000.0,L57,24000.0,L68,8813.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
16,Njësia nr.17: Agrokultura Toka në Gjilan (Lot G),GJI004,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
17,Njësia nr.19: R. Agushi Toka Bujqësore në Elezaj,GJI026,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
18,Njësia nr.20: Pasuria Bujqësore Toka në Tankosiç (Lot A),GJI011,8333.0,L15,8333.0,L51,6500.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
19,Njësia nr.21: Agromorava Toka në Sllatinë të E përme ( Lot A ),GJI035,9200.0,L08,9200.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
20,Njësia nr.22: Agrokultura Toka në Gjilan (Lot B),GJI004,55100.0,L59,55100.0,L23,31215.0,L69,11313.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
21,Njësia nr.23: Agrokultura Toka bujqësore Lushtë 1,MIT002,15800.0,L40,15800.0,L38,14000.0,L43,13000.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
22,Njësia nr.24: Agrokultura Toka bujqësore Lushtë 2,MIT002,9400.0,L85,9400.0,L84,7500.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
23,Njësia nr.25: Produkti Parcelat 0 0851-0 dhe 0 0852-0 n ë K linën e E përme,MIT008REFUZI,PARSE_ERROR: M-CMIMI I PAPLOT (could not convert string to float: 'M-CMIMI I PAPLOT'),ESUARL03REFUZ,PARSE_ERROR: IM-CMIMI I PAPLOTES (could not convert string to float: 'IM-CMIMI I PAPLOTES'),UAR 0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
24,Njësia nr.26: Produkti parcelat 755-0 dhe 797-0 në Kopiliq i Poshtëm,MIT008,4000.0,L16,4000.0,L06,1500.0,L13,1000.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
25,"Njësia nr.27: Produkt parcelat 955-0, 956-0 dhe 957-1 në Baks",MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
26,Njësia nr.28: Elan Parcela 00083-0 në Liqej,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
27,Njësia nr.29: NSH Produkti Tokë në Dashevc,MIT008,12500.0,L62,12500.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
28,Njësia nr.30: NSH LUX Lokali Treshnja,MIT039,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
29,Njësia nr.31: NSH Produkti Tokë në Polac i Vjetër,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
30,Njësia nr.32: Agrokultura Furra e Vjetër në Stantërg,MIT002,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
31,Njësia nr. 33: Produkti Tokë në Bajë,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
32,Njësia nr.34: Produkti Tokë në Suhogërllë,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
33,Njësia nr.35: Produkti Tokë në Kllodërnicë,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
34,Njësia nr.36: Produkti Tokë në Obri e Poshtme,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
35,Njësia nr.37: Elan Parcela 205 ZK Beçuk,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
36,Njësia nr.38: Elan Parcela 761 ZK Zhilivodë,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
37,Njësia nr.39: Elan Parcela 114-1 ZK Stanovc i Epërm/Përronaj,MIT012,5555.0,L66,5555.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
38,Njësia nr.40: Elan Parcelat 1041-0 dhe 1045-0 në Dumnicë e LLugës/Mesme,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
39,Njësia nr.41: IMB Lokali 8,MIT001,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
40,Njësia nr.42: Agrokultura Depo në Bare,MIT002,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
41,Njësia nr.43: Produkti Tokë në Baks,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
42,Njësia nr.44: Produkti Tokë në Brojë 1,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
43,Njësia nr.45: Produkti Tokë në Brojë 2,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
44,Njësia nr.46: Elan Parcela 1001-0 Muhaxheri i Epërm/Studime e Epërme,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,1,
45,Njësia nr.48: Tokë në Vojnik,MIT008,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
46,Njësia nr.49: Elan Tokë në Dubovc,MIT012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
47,Njësia nr.51: NSH Produkt Toka bujqësore në Klinën e Epërme parcelat 871-3 dhe 872-1,MIT008,35000.0,L01,35000.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
48,Njësia nr.52: Lokali Afarist nr.2,PRN011,255555.0,L34,255555.0,L80,125150.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
49,Njësia nr. 53: Ereniku PP - Toka Bujqësore në Rastavicë,PEJ029,35999.0,L61,35999.0,L63,25000.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
50,Njësia nr.54: KBI Bujqësia - Parcela nr.1-44 në Qeskovë,PEJ055,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
51,"Njësia nr.55: KBI Bujqësia - Parcelat nr. 30-1, 30-2 në Nagllavë",PEJ055,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
52,Njësia nr.56: NSH KB Kooperimi - Tokë bujqësore Vitomirica 1,PEJ056,50100.0,L12,50100.0,L17,35000.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
53,Njësia nr.58: NPB Malishgani - Parcela nr. 195-8 në Klinë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
54,Njësia nr.59: NPB Malishgani - Parcela nr. 158-48 në Zllakuqan,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
55,Njësia nr.60: NPB Malishgani - Parcela nr. 83-1 në Dranashiq,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
56,Njësia nr.61: NSH Ereniku PP - Toka Bujqësore në Raqë 1,PEJ029,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
57,Njësia nr.62: NSH Ereniku PP - Toka Bujqësore në Raqë 2,PEJ029,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
58,Njësia nr.63: KB Dubrava - Toka bujqësore në Gurrakoc,PEJ036,28050.0,L50,28050.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
59,Njësia nr.64: KB Dubrava - Toka bujqësore në Orrobërdë,PEJ036,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
60,Njësia nr.65: NPB Malishgani Toka Bujqësore në Klinavc,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
61,Njësia nr.66: NPB Malishgani Toka Bujqësore - Zllakuqan 1,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
62,Njësia nr.67: NPB Malishgani Toka Bujqësore Qeskovë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
63,Njësia nr.68: NPB Malishgani Toka Bujqësore Zllakuqan 2,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
64,Njësia nr.69: NPB Malishgani Toka Bujqësore Grabanicë 1,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
65,Njësia nr.70: NPB Malishgani Toka Bujqësore Grabanicë 2,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
66,Njësia nr.71: NPB Malishgani Toka Bujqësore në Jashanicë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
67,Njësia nr.72: NSH Produkt Dyqani në Asllan Çeshme,PEJ014,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
68,Njësia nr.73: NSh Deva ngastra nr.705 ZK Devë,PEJ092,555.0,L86,555.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
69,Njësia nr.74: NPB Malishgani Ngastra nr. 247-1 në Dranashiq,PEJ172,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
70,Njësia nr. 76: KB Kooperimi - parcela nr. 1145-0 në Vitomiricë,PEJ056,40100.0,L20,40100.0,L21,36000.0,L05,30333.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
71,Njësia nr.77: NSH Ereniku PP Parcela nr. 169/2 në ZK Zidi i Sadik Agës,PEJ029,37600.0,L49,37600.0,L54,35999.0,L82,34777.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
72,Njësia nr.79: Toka bujqësore në Llukac të Thatë,PEJ035,52850.0,L70,52850.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
73,Njësia nr.80: NSH Ereniku Prodhmitaria Primare - Toka në Babaj të Bokës,PEJ029,46500.0,L04,46500.0,L24,32555.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
74,Njësia nr.84: Visoko Commerce Shitorja nr. 2,PRN117,303333.0,L53,303333.0,L75,286000.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
75,Njësia nr.86: Bujqësia Tokë Bujqësore Milloshevë V,PRN009,155555.0,L83,155555.0,L72,101040.0,L41,80888.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
76,Njësia nr.87: KB Kosova Tokë Bujqësore Bregu i Zi,PRN082,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
77,Njësia nr.88: Ratar Tokë Bujqësore Graçanicë I,PRN115,81999.0,L25,81999.0,L56,52686.0,L55,52400.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
78,Njësia nr.92: KB Kosova Tokë Bujqësore Ribar i Vogël I,PRN082,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
79,Njësia nr.93: Mekanizimi Lokali nr.1 Mitrovicë e Veriut,PRN098,57500.0,L18,57500.0,L26,55000.0,L22,46100.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
80,Njësia nr.94: Tokë Bujqësore Llapashticë e Poshtme I,PRN028,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
81,Njësia nr.95: Tokë Bujqësore Llapashticë e Epërme,PRN028,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
82,Njësia nr.96: Tokë Bujqësore Llapashticë e Poshtme II,PRN028,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
83,Njësia nr.97: Duhani Lokali Afarist Mitrovicë,PRN091,20100.0,L32,20100.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
84,Njësia nr.100: KB Përparimi Tokë Bujqësore Miroc I,PRN019,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
85,Njësia nr.101: KB Përparimi Tokë Bujqësore Llaushë,PRN019,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
86,Njësia nr.102: Marketing Export Lokali Lipjan,PRN096,128888.0,L35,128888.0,L36,116789.0,L37,103555.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
87,Njësia nr.105: Bujqësia Tokë Bujqësore Uglar II,PRN009,75001.0,L30,75001.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
88,Njësia nr.106: KB Kosova Tokë Bujqësore Livagjë I,PRN082,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
89,Njësia nr.107: KB Kosova Tokë Bujqësore Livagjë II,PRN082,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
90,Njësia nr.108: NSH Lavërtari Blegtori - Tokë Bujqësore në Lutogllavë,PRZ009,2850.0,L76,2850.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
91,Njësia nr.109: NBI Rahoveci – Prona në Retijë 2,PRZ012,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
92,,PRZ013,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,2,
93,Njësia nr.111: Shitorja në fshatin Kërstec,PRZ037,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
94,Njësia nr.113: NSH Lavërtari-Blegtori- Tokë Bujqësore në Lubizhdë 5,PRZ009,7132.0,L47,7132.0,L77,1652.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
95,Njësia nr.114: NBI Rahoveci – Prona në Hoqë të Madhe 6,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
96,Njësia nr.115: NBI Rahoveci - Prona në Hoqë të Madhe 7,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
97,Njësia nr.116: NBI Rahoveci - Prona në Hoqë të Madhe 8,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
98,Njësia nr.117: DTP Mlladosot - Objekti nr 2 në Sevce,GJI103,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
99,Njësia nr.118: NBI Suhareka - Parcela në Sallagrazhdë 3,PRZ006,3300.0,L78,3300.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
100,Njësia nr.119: NBI Rahoveci - Prona në Brestoc 4,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
101,Njësia nr.120: NSH D.L.B. Lavërtari-Blegtori- Tokë bujqësore në Korishë -1,PRZ009,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
102,Njësia nr.121: NSH D.L.B. Lavërtari-Blegtori- Tokë bujqësore në Korishë -2,PRZ009,10515.0,L02,10515.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
103,Njësia nr.122: NBI Rahoveci - Prona në Brestoc 2,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
104,Njësia nr.123: NBI Rahoveci Prona në Dejnë 2,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
105,Njësia nr.124: NBI Rahoveci - Prona në Brestoc 1,PRZ011,8333.0,L81,8333.0,L10,4070.0,L19,2561.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
106,Njësia nr.125: NBI Rahoveci Prona në Retijë 1,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
107,Njësia nr.126: NSH Zadruga Shtërpce -Toka bujqësore Vërbeshtica 2,GJI033,16188.0,L74,16188.0,L48,12868.0,L79,4100.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
108,Njësia nr.127: NSH D.L.B Lavërtaria-Blegtoria - Prona në Zojz 1,PRZ009,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
109,Njësia nr.128: NSH D.L.B Lavërtaria-Blegtoria - Prona në Zojz 2,PRZ009,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
110,Njësia nr.129: NSH Vreshtaria Toka Bujqësore në Shpenadi 1,PRZ010,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
111,Njësia nr.130: NBI Rahoveci - Prona në Hoqë të Vogël 7,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
112,Njësia nr.131: NBI Rahoveci - Prona në Hoqë të Vogël 8,PRZ011,0.0,0,0.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
113,"Njësia nr.132: NT Koritniku - Shitore në fshatin Orqushë, Dragash",PRZ037,1835.0,L52,1835.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
114,Njësia nr.133: NSH Podrima - Shitorja nr.4 në Rahovec,PRZ044,23600.0,L11,23600.0,0,0.0,0,0.0,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
SHUMA TOTALE E PRANUAR NGA OFERTUESIT MË TË LARTË,,,1765337.0,,,,,,,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
TOTALI I OFERTAVE TE PRANUARA,,,87.0,,,,,,,1238F86E-E408-4289-8296-FE9864277E9C.pdf,3,
,,MIT001,0.0,0,0.0,0,0.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
2,Njësia nr.02: Lux Lokali Jagoda në Mitrovicën Veriore,MIT039,161500.0,L20,161500.0,L11,126000.0,L24,121101.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
3,Njësia nr.03: Lux Lokali Zelen në Mitrovicën Veriore,MIT039,50300.0,L15,50300.0,L27,15555.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
4,Njësia nr.04: Lux Lokali Usluga në Mitrovicën Veriore,MIT039,144401.0,L25,144401.0,L10,131000.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,ZR MITROVICË
5,Njësia nr.05: Lux Lokali Banana në Mitrovicën Veriore,MIT039,82999.0,L31,82999.0,0,0.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
6,Njësia nr.06: Lux Lokali Spektar në Mitrovicën Veriore,MIT039,50410.0,L14,50410.0,L09,44070.0,L28,15555.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
7,Njësia nr.07: Parcela nr. 864-2 ZK Pjetershan,PEJ029,76000.0,L18,76000.0,L36,17300.0,L33,15000.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
8,Njësia nr.08: Parcela nr. 941-2 në ZK Dujakë,PEJ029,0.0,0,0.0,0,0.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
9,Njësia nr.09: Parcela nr.448-0 në ZK Dujakë,PEJ029,10100.0,L35,10100.0,L29,10002.0,0,0.0,DB860C64-6293-4B07-8A5D-2146BA281306.pdf,1,
