single-post href,title
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(238).pdf,Pika ushqyese per qente endacak 12.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(649).pdf,Furnizimi me tezga per ekspozimin e produketeve 12.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(648).pdf,Ndërtimi i disa rrugëve në Komunë të Prishtinës 08.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(647).pdf,Furnizimi me inventar -paisje për institucionet parashkollore 04.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(237).pdf,Furnizimi me pjata alumini për familjet në nevojë 04.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(646).pdf,"Furnizimi,servisimi,mirëmbajtja për ngrohje qendrore për rezidentet e SHPMPF 04.05.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(236).pdf,Ndertimi i kraheve te rruges Muharrem Fejza dhe Rikonstruimi i rrugeve brenda Zones Urbane 03.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(645).pdf,Sherbimi per Organizime dhe manifestime Kulturore të Kryeqytetit 03.05.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(644).pdf,Renovimi dhe Invertarizimi i Shoqatës Qendrore te Personave te Shurdhër 27.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(235).pdf,Furnizim me veshmbathje për nevojat e KPSH-se 26.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(643).pdf,Furnizim me pajisje per Organizimin e aktiviteteve Sportive dhe promovimi i Sportit 26.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(234).pdf,Furnizim me veshmbathje 21.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(642).pdf,Ndërtimi i rrugës A - pjesa e parë 21.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(641).pdf,Rregullimi dhe Renovimi i Terreneve Sportive në Komunën e Prishtinës 20.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(640).pdf,Furnzimi me TI-se per bashkesine lokale dhe administrate komunale 19.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(73).pdf,"Rrënimi i objekteve pa leje ndërtimi si dhe pastrimi, bartja e mbetjeve inerte dhe materialeve tjera 17.04.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(233).pdf,Rekonstruimi dhe renovimi në Komunën e vjetër dhe objektet tjera përcjellëse komunale 17.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(639).pdf,Furnizim me autoveturë për nevojat e Kabinetit të Kryetarit 17.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(232).pdf,"Furnzim me materiale te ndryshme tekstil, paisje teknologjike,mjete te punes, materiale pedagogjike, barna mjeksore , material higjenik 14.04.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(638).pdf,Shërbime të veçanta kontraktuese për përfaqësim ligjor për nevojat e Komunës së Prishtinës 14.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(636).pdf,"Renovimi,restaurimi,rikonstruimi i ndërtesave të treshigimis kulturore ,objekteve komunale si dhe mirmbajtja e tyre 10.04.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(231).pdf,Master plani per rigjenerimin e lagjes Kodra e Trimave 07.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(635).pdf,"Furnizimi me paisje teknologjike për nevojat e shkollave profesionale ,qendren për karrjer dhe Institucioneve Arsimore 07.04.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(230).pdf,Sherbime teknike-Furnizim me tepisona RITENDER 07.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(634).pdf,"Revidimi i projektit kryesor, unaza qendër Prishtinë 07.04.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(633).pdf,Shërbimi për analizen e çmimores per sherbimet e mbeturinave ne Komunen e Prishtines 06.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(632).pdf,Komunikim te te dhenave-DATA communication GPRS. Sim Card 04.04.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(631).pdf,Angazhimi i 7 eksperteve per pune dhe detyra specifike 31.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(630).pdf,Furnzimi me libra per biblotekat shkollore ne IEAA 30.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(629).pdf,"Hartimi i projektit kryesore të rrugës A për segmentin 2 , me fillim nga profili1+075m'të segmentit1 deri në pikëtakimin me unazën e bredhëshme (pjesa juglindore), me gjatësi L=4075M 29.03.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(628).pdf,Ndërtimi i shkollës së mesme 7 Shtatori 24.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(72).pdf,Furnizim me pajisje mjekësore për nevojat e kujdesit primar shëndetësor 22.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(229).pdf,"Renovimet, instalimet e ngrohjes qendrore si dhe ndërrimi i tubacionit, enës ekspanduese, valvulave dhe radiotarëve për Komunën e Prishtinës dhe institucionet tjera komunale 22.03.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(626).pdf,Transporti i nxënësve dhe arsimtarëve 22.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(625).pdf,Ndërtimi i rrugës Bajram Bahtiri 16.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(624).pdf,Ndërtimi dhe mirëmbajtja e paisjeve të fitnesit dhe këndit të lodrave në kryeqytet 15.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(623).pdf,Ndërtimi i tribunës lindore për stadiumin 2 korriku 10.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(622).pdf,Renovimi i Shkollës “Gjin Gazulli” 08.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(621).pdf,Rrënimi i objekteve të ndërtuara pa leje 07.03.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(620).pdf,Furnizime me paisje teknologjike-UPS 27.02.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(619).pdf,Furnizime me paisje teknologjike-UPS 16.02.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(228).pdf,Shërbime profesionale në procesin e legalizimit të ndërtimeve pa leje 15.02.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(618).pdf,"Furnzimi me materiale shkollore didaktike për nxënësit e komuniteteve rom,ashkalij dhe egjiptian.-Ritender 15.02.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(617).pdf,Zgjerimi dhe modernizimi i rrjetit te ndricimit publik 08.02.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(616).pdf,"Ndërtimi i kanalizimit fekal, Rimanishtë-Prishtinë 30.01.2023"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(615).pdf,Hartimi i Zgjidhjes urb-arkitektonike e ndërlidhjes së lagjes “Kalabria” me lagjen “Dardania” 27.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(614).pdf,Furnizim me veshmbathje 20.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(613).pdf,Pastrimi i Lumenjëve Lot 1 dhe Pastrimi i Kanalizmiit Atmosferikë - Lot2 19.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(227).pdf,Rikonstruimi dhe ndertimi i rrugeve ne Prishtine - Ritender 18.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(612).pdf,Sigurimi fizik i objekteve te Komunës se Prishtinës dhe objekteve te QKMF dhe QMU-se 18.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(71).pdf,"Renovimi i biblotekave në Shkollat SHFMU Zenel Hajdini,Filip Shiroka,Iliria,7 Marsi,Pjetër Bogdani,Ditët e Minatorit dhe në IEAA tjera sipas nevojës 13.01.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(226).pdf,Rikonstruimi dhe mirmbajtja e e Institucioneve Arsimore 13.01.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(611).pdf,Trajtimi i qenve endacak 13.01.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(610).pdf,Furnizim me paisje teknologjike- Ritender 12.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(609).pdf,Ritender Ndërtimi i disa rrugëve në Komunën e Prishtinës 09.01.2023
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(225).pdf,Ritender Ndërtimi i disa rrugëve në Komunën e Prishtinës 29.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(608).pdf,Transporti i nxënësve dhe arsimtarëve për zonat rurale 29.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(224).pdf,Furnizim me veshmbathje 28.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(607).pdf,Ndërtimi i trafos elektrike për ndërtesën e Sindrom Down dhe Autizem 28.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(70).pdf,"Ndertimi i rruges Zllash-Prapashtic Lot 1-ritender , Rikonstruimi i rruges Gjergj Balaj dhe Toni Bler Lot 2 –ritender, Rruga ne lagjen e Ramabajve-Hajvari Lot 3 -ritendert 23.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(223).pdf,Ndërtimi dhe sanimi i kanalizimeve në qytet 23.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(606).pdf,Ndërtimi i Parkut në Qendër – Rr. Sylejman Vokshi 23.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(605).pdf,"Ndërtimi i rrugëve LLOT I-Sanimi dhe asfaltimi i rrugës Viti Bullaj, LLOT II-Ndërtimi i rrugës që lidh rrugën 1 Tetori me rrugën Isa Kastrati, LLOT III-Ndërtimi i rrugicave në Bardhosh, Bërnicë të epërme, Lebanë , Vranidoll , Besi , Rimanishtë, Barilevë dhe Mramor, LLOT IV-Ndërtimi i rrugës nga Pallati i panaireve deri te rruga Vëllezërit Fazliu 21.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(69).pdf,Zgjerimi dhe modernizimi i rrjetit për ndriçimin publik 16.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(604).pdf,Ritender Ndërtimi i disa rrugëve në Komunën e Prishtinës 16.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(222).pdf,Inventar për administratën komunale -Ritender 15.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(603).pdf,Ndertimi i rruges Brahim Beka - ne fshatin Ballaban 15.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(602).pdf,"Ndërtimi i rrugëve Vazhdimi i rrugës paralele me rrugën B, Ndërtimi i rrugës Kolë Jakova, Ndërtimi i rrugës Ukshin Kovacica, Ndërtimi i rrugës Hilmi Rakovica 14.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(68).pdf,Shtrimi me zhavor i rrugëve në Komunën e Prishtinës 14.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(221).pdf,Furnizimi me artikuj ushqimor per punetoret e Komunes se Prishtines 14.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(601).pdf,Shërbime për arkivimin fizik të dokumentacionit zyrtar për Komunën e Prishtinës 14.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(220).pdf,Ndertimi i rruges ne Grashtice-Pune shtese 14.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(600).pdf,Servisimi dhe Mirëmabjtja e automjeteve të KPSH 14.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(599).pdf,Furnizim me ushqimore për familjet e cenushme të komuniteteve 13.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(598).pdf,"Furnizimi dhe montimi i paisjeve mjekësore për nevojat e QMF-Veternik,Punti i ri i QMU 09.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(597).pdf,"Ndertimi i rruges Zllash-Prapashtic Lot 1-ritender , Rikonstruimi i rruges Gjergj Balaj dhe Toni Bler Lot 2 –ritender, Rruga ne lagjen e Ramabajve-Hajvari Lot 3 -ritender 08.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(596).pdf,Ndertimi i disa rrugeve ne Komunen e Prishtines 07.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(595).pdf,Rigjenerimi i rruges Mehmet Kaqurri (Rruga model) Prishtine 06.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(594).pdf,Sherbime per konsulence per angazhimin e 10 ekspeteve per projekte profesionale 02.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(219).pdf,Ndërtimi i rrugës Skënderbeu 01.12.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(593).pdf,"Ndërtimi i rrugëve në Prapashticë-lagja Qafa - ( Abazi sipas projektit ) Krahu B, krahu C dhe krahu D 01.12.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(592).pdf,Instalimi dhe mirëmbajtja e elektrikës në Institucionet Arsimore 30.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(591).pdf,Furnizim me ushqim dhe pije 25.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(590).pdf,Furnizimi dhe montimi i gjeneratorëve për institucionet edukativo-arsimore dhe nevojat tjera komunale 23.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(589).pdf,Furnizim me inventar për Qendrat e ndryshme sociale 22.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(218).pdf,Ndërtimi i këndeve të lodrave dhe fitnesit - Lot 1 Ndërtimi i fushave sportive - Lot 2 21.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(588).pdf,Furnizmi me bojler për ujin e nxet me penale solare IP YLLKAT 21.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(587).pdf,Organizimi i panairit Blej shqip 2022 17.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(217).pdf,Ndertimi dhe mirembajtja e këndeve te lodrave 15.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(586).pdf,Ndertimi i kanalizimit atmosferik ne rrugen Dukagjini te stacioni i autobusave 15.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(585).pdf,Servisimi dhe mirëmbajtja e automjeteve te Komunës dhe te Brigadës se Zjarrfikëseve 11.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(584).pdf,Furnizimi me paisje kabinetike dhe mjete të punës për praktik profesionale SHML Abdyl Frasheri' 08.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(583).pdf,Vlerësimi i objekteve të Komunës së Prishtinës 07.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(67).pdf,Ndërtimi i Parkut në lagjen Arbëria - Lot 1 Ndërtimi i parkut vertikal nën rrethrrotullimin për Fushë Kosovë dhe renovimi i eko-ulëseve në shesh - Lot 2 03.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(216).pdf,Ndërtimi i zhveshtores dhe tribunës për stadiumin KF Flamurtari 03.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(582).pdf,Sigurimi ndaj aksidenteve për nxënësit e shkollave profesionale dhe kandidatët nga qendra e karrjerës gjatë punës praktike 03.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(215).pdf,Ndërtimi i rrugëve me kubëza në Arbëri dhe Emshir 02.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(581).pdf,Rregulllimi dhe renovimi i amfiteatrit në Pishinën e Gërmisë 02.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(580).pdf,Ndërtimi i parkut te banesat e Standardit 01.11.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(579).pdf,Furnizimi me mekanizëm bujqësor për fermer të Komunës se Prishtinës 31.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(578).pdf,Shërbime teknike-Zhvendosja e sistemit te menaxhimit të radhës 28.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(577).pdf,Furnizim me senzor akustik për matjen e zhurmës në qytet 27.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(214).pdf,Furnizimi me paisje kabinetike per shkollen Dr. Ali Sokoli 25.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(576).pdf,"Ndertimi i rruges Brigada Lirise,faza e dyte-lagja Qelaj-Pune shtese 25.10.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(575).pdf,Furnizimi me letër për nevojat e IEAA 21.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(574).pdf,Furnizim me perde 19.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(213).pdf,Ndërtimi i rrugës Suka dhe rrugës Flamuri i Arbërit 17.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(573).pdf,Furnizim me libra për biblotekat shkollore 17.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(66).pdf,Renovimi i Amfiteatrit të qytetit 14.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(212).pdf,Furnizimi me mikroçipa për qentë endacak 14.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(572).pdf,"Dizajni i programeve mujore për rrjetet sociale (3formate)për 24 muaj për teatrin e Qytetit të Prishtinës Dodona -për vitin fiskal 2022-2023,dizajni i 5 postereve për shfaqjet e teatrit,dizjanimi i urimeve digjitale për festat publike,printimi i 50 postereve në formatin B2 14.10.2022"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(571).pdf,Konkurs projektimi per renovim infrastrukturor dhe artistik te tunelit te kurrizit - Procedure e negociuar 13.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(570).pdf,Ndërtimi i urës në fshatin Barilevë 13.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(211).pdf,Shërbimet e transportit me marimangë RITENDER 12.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(569).pdf,Punë shtesë Ndertimi i rruges ne Zllatar 12.10.2022
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(210).pdf,Servisimi dhe mirëmbajtja e automjeteve te Komunës dhe te Brigadës se Zjarrfikëseve 11.10.2022
